date,SiteID,MeanPM25Concentration,SITE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
7/29/20,60010007,4.7,Livermore,California,1,Alameda,37.687526,-121.784217,21.8,13.3,31.7,0,,292,12.9,,1011.6,
7/30/20,60010007,5.3,Livermore,California,1,Alameda,37.687526,-121.784217,21,13.9,31.7,0,,291,14.5,,1014.1,
7/31/20,60010007,5.3,Livermore,California,1,Alameda,37.687526,-121.784217,19.9,12.8,30.6,0,,282,14.4,,1015.2,
8/1/20,60010007,3.7,Livermore,California,1,Alameda,37.687526,-121.784217,20.8,12.2,31.7,0,,287,12.9,,1015.2,
8/2/20,60010007,4,Livermore,California,1,Alameda,37.687526,-121.784217,21,12.8,32.2,0,,297,12.3,,1015.4,
8/3/20,60010007,4.5,Livermore,California,1,Alameda,37.687526,-121.784217,22.4,15.6,33.9,0,,281,11.6,,1015.2,
8/4/20,60010007,4.2,Livermore,California,1,Alameda,37.687526,-121.784217,19.5,14.4,27.8,0,,291,15.9,,1014,
8/5/20,60010007,5.2,Livermore,California,1,Alameda,37.687526,-121.784217,17,15.6,20,0,,238,21.5,,1013.9,
8/6/20,60010007,4.7,Livermore,California,1,Alameda,37.687526,-121.784217,20.1,15.6,28.3,0,,255,14.9,,1012,
8/7/20,60010007,7.1,Livermore,California,1,Alameda,37.687526,-121.784217,21.4,13.9,31.7,0,,285,11.3,,1012.1,
8/8/20,60010007,10.3,Livermore,California,1,Alameda,37.687526,-121.784217,23.4,15.6,32.8,0,,307,10.4,,1012.7,
8/9/20,60010007,9.5,Livermore,California,1,Alameda,37.687526,-121.784217,25.1,16.7,36.1,0,,293,9.7,,1011.6,
8/10/20,60010007,6.5,Livermore,California,1,Alameda,37.687526,-121.784217,23.3,16.7,33.3,0,,281,15.1,,1011.1,
8/11/20,60010007,6,Livermore,California,1,Alameda,37.687526,-121.784217,20.3,14.4,28.3,0,,300,17.1,,1011.9,
8/12/20,60010007,6.4,Livermore,California,1,Alameda,37.687526,-121.784217,23.2,14.4,35.6,0,,294,10.1,,1011.9,
8/13/20,60010007,5.3,Livermore,California,1,Alameda,37.687526,-121.784217,27.3,17.8,38.3,0,,328,5.6,,1011.8,
8/14/20,60010007,6.1,Livermore,California,1,Alameda,37.687526,-121.784217,31.2,23.3,41.1,0,,4,4.9,,1010.8,
8/15/20,60010007,6,Livermore,California,1,Alameda,37.687526,-121.784217,31.4,22.2,41.1,0,,310,7.3,,1010.2,
8/16/20,60010007,14.1,Livermore,California,1,Alameda,37.687526,-121.784217,31,25,40.6,2.8,,346,11,,1010.9,
8/17/20,60010007,13,Livermore,California,1,Alameda,37.687526,-121.784217,29.9,23.3,38.9,0,,291,6.9,,1012.7,
8/18/20,60010007,18,Livermore,California,1,Alameda,37.687526,-121.784217,30.3,22.8,40,0,,311.99999999999994,8.5,,1013,
8/19/20,60010007,45.3,Livermore,California,1,Alameda,37.687526,-121.784217,29.6,21.1,39.4,0,,316,10,,1011.6,
8/20/20,60010007,63.4,Livermore,California,1,Alameda,37.687526,-121.784217,23.9,16.7,33.3,0,,275,13.5,,1010.8,
8/21/20,60010007,54.5,Livermore,California,1,Alameda,37.687526,-121.784217,23.2,15.6,35,0,,280,11,,1010.1,
8/22/20,60010007,46.3,Livermore,California,1,Alameda,37.687526,-121.784217,24.9,16.7,36.1,0,,329,6.6,,1010,
8/23/20,60010007,99.9,Livermore,California,1,Alameda,37.687526,-121.784217,24.7,17.8,33.3,0,,327,6.8,,1009.8,
8/24/20,60010007,57.9,Livermore,California,1,Alameda,37.687526,-121.784217,25.1,20,33.3,0,,319,9.3,,1009.2,
8/25/20,60010007,26,Livermore,California,1,Alameda,37.687526,-121.784217,22.4,16.1,29.4,0,,286,14.1,,1009.7,
8/26/20,60010007,11,Livermore,California,1,Alameda,37.687526,-121.784217,19.4,13.9,27.2,0,,295,15.7,,1009.4,
8/27/20,60010007,9.2,Livermore,California,1,Alameda,37.687526,-121.784217,19.6,12.8,30.6,0,,299,10.4,,1008.7,
8/28/20,60010007,33,Livermore,California,1,Alameda,37.687526,-121.784217,21.5,13.9,32.8,0,,300,8.4,,1008.3,
8/29/20,60010007,25.2,Livermore,California,1,Alameda,37.687526,-121.784217,20.9,14.4,31.1,0,,298,10,,1009.5,
8/30/20,60010007,19.8,Livermore,California,1,Alameda,37.687526,-121.784217,20.8,13.3,32.2,0,,289,9.6,,1009.5,
8/31/20,60010007,19.2,Livermore,California,1,Alameda,37.687526,-121.784217,20.5,14.4,31.1,0,,286,9.6,,1009,
9/1/20,60010007,17.4,Livermore,California,1,Alameda,37.687526,-121.784217,18,13.9,26.7,0,,295,13.2,,1012.6,
9/2/20,60010007,16.1,Livermore,California,1,Alameda,37.687526,-121.784217,18.9,14.4,27.8,0,,293,15.8,,1015.9,
9/3/20,60010007,15.1,Livermore,California,1,Alameda,37.687526,-121.784217,19,14.4,28.3,0,,286,12.1,,1015.8,
9/4/20,60010007,18.5,Livermore,California,1,Alameda,37.687526,-121.784217,21.3,13.9,33.9,0,,293,9.2,,1014.5,
9/5/20,60010007,22.5,Livermore,California,1,Alameda,37.687526,-121.784217,27.5,16.1,39.4,0,,14.999999999999998,4.3,,1013.6,
9/6/20,60010007,47.2,Livermore,California,1,Alameda,37.687526,-121.784217,31.5,20,43.3,0,,39,6.4,,1012.9,
9/7/20,60010007,38.8,Livermore,California,1,Alameda,37.687526,-121.784217,31.2,21.7,43.9,0,,315,7,,1008,
9/8/20,60010007,40.9,Livermore,California,1,Alameda,37.687526,-121.784217,27.2,20.6,34.4,0,,343,8,,1004,
9/9/20,60010007,22.5,Livermore,California,1,Alameda,37.687526,-121.784217,18.7,16.1,21.1,0,,294,5.2,,1009,
9/10/20,60010007,53.8,Livermore,California,1,Alameda,37.687526,-121.784217,16.4,13.3,20.6,0,,338.99999999999994,3.1,,1015.3,
1/1/20,60010009,13.1,Oakland,California,1,Alameda,37.743065,-122.169935,11.2,7.2,15,0,0,151,7.6,,1020.6,
1/2/20,60010009,7.6,Oakland,California,1,Alameda,37.743065,-122.169935,10.2,5.6,15.6,0,0,359,5,,1020.6,
1/3/20,60010009,15,Oakland,California,1,Alameda,37.743065,-122.169935,10,4.4,16.1,0,0,354,6.1,,1023.2,
1/4/20,60010009,9.5,Oakland,California,1,Alameda,37.743065,-122.169935,11.1,6.7,16.1,0.3,0,338.99999999999994,7.6,,1028.7,
1/5/20,60010009,6.1,Oakland,California,1,Alameda,37.743065,-122.169935,10,3.3,15.6,0,0,323,8.3,,1033.9,
1/6/20,60010009,4.7,Oakland,California,1,Alameda,37.743065,-122.169935,9.6,3.9,14.4,0,0,345,3.6,,1031.4,
1/7/20,60010009,7.5,Oakland,California,1,Alameda,37.743065,-122.169935,9.8,2.8,14.4,0,0,311,9,,1023,
1/8/20,60010009,5.2,Oakland,California,1,Alameda,37.743065,-122.169935,11.5,6.7,15,0,0,236,10.1,,1020.2,
1/9/20,60010009,4.7,Oakland,California,1,Alameda,37.743065,-122.169935,10.8,5,14.4,4.3,0,23,14.4,,1018.7,
1/10/20,60010009,4.6,Oakland,California,1,Alameda,37.743065,-122.169935,8.9,3.3,14.4,0,0,273,9.4,,1025.8,
1/11/20,60010009,8.2,Oakland,California,1,Alameda,37.743065,-122.169935,10.7,5.6,15,0.8,0,301,9.4,,1024.6,
1/12/20,60010009,5.3,Oakland,California,1,Alameda,37.743065,-122.169935,8.6,2.8,13.3,0,0,177,9,,1022.9,
1/13/20,60010009,4,Oakland,California,1,Alameda,37.743065,-122.169935,10.7,6.7,14.4,2,0,185.99999999999997,14,,1022.5,
1/14/20,60010009,5.1,Oakland,California,1,Alameda,37.743065,-122.169935,11.1,5,13.9,1,0,277,14.8,,1023,
1/15/20,60010009,4.1,Oakland,California,1,Alameda,37.743065,-122.169935,7.8,2.8,11.7,0,0,112,8.3,,1018,
1/16/20,60010009,5.9,Oakland,California,1,Alameda,37.743065,-122.169935,9.7,7.2,11.1,28.4,0,152,23,,1011.6,
1/17/20,60010009,5.2,Oakland,California,1,Alameda,37.743065,-122.169935,8.5,3.9,12.8,0,0,50,9,,1025.3,
1/18/20,60010009,5,Oakland,California,1,Alameda,37.743065,-122.169935,9.2,6.1,14.4,0,0,84,11.5,,1026.8,
1/19/20,60010009,5.4,Oakland,California,1,Alameda,37.743065,-122.169935,9.7,7.2,13.3,0,0,113,10.4,,1020.7,
1/20/20,60010009,13.2,Oakland,California,1,Alameda,37.743065,-122.169935,10.3,7.2,13.3,0,0,39,4.7,,1017.5,
1/21/20,60010009,4.2,Oakland,California,1,Alameda,37.743065,-122.169935,12,7.8,14.4,2.3,0,138,14,,1020.1,
1/22/20,60010009,5,Oakland,California,1,Alameda,37.743065,-122.169935,12.8,8.9,15.6,0,0,333,5.4,,1024,
1/23/20,60010009,7.3,Oakland,California,1,Alameda,37.743065,-122.169935,12.4,8.3,16.1,0,0,18,7.6,,1022.7,
1/24/20,60010009,9.7,Oakland,California,1,Alameda,37.743065,-122.169935,13.1,7.8,17.8,0,0,321,6.5,,1021.5,
1/25/20,60010009,9.7,Oakland,California,1,Alameda,37.743065,-122.169935,14.6,12.8,17.2,0,0,335,5,,1020.5,
1/26/20,60010009,5.9,Oakland,California,1,Alameda,37.743065,-122.169935,14.3,9.4,17.2,4.3,0,257,12.2,,1023.5,
1/27/20,60010009,7,Oakland,California,1,Alameda,37.743065,-122.169935,12.3,8.3,15.6,0,0,199,7.9,,1028.9,
1/28/20,60010009,6.8,Oakland,California,1,Alameda,37.743065,-122.169935,13,8.9,16.1,0.8,0,162,9.7,,1027.3,
1/29/20,60010009,8.5,Oakland,California,1,Alameda,37.743065,-122.169935,11.6,6.7,16.7,0,0,344,5.8,,1024.5,
1/30/20,60010009,7.9,Oakland,California,1,Alameda,37.743065,-122.169935,12.8,8.9,16.7,0,0,148,6.5,,1024.4,
1/31/20,60010009,10.5,Oakland,California,1,Alameda,37.743065,-122.169935,13.1,8.3,21.1,0,0,338.99999999999994,4,,1026.2,
2/1/20,60010009,18.5,Oakland,California,1,Alameda,37.743065,-122.169935,12.8,7.2,18.9,0,0,309,7.2,,1025.1,
2/2/20,60010009,6.2,Oakland,California,1,Alameda,37.743065,-122.169935,12.2,8.3,15.6,0,0,311,21.2,,1020.3,
2/3/20,60010009,3.1,Oakland,California,1,Alameda,37.743065,-122.169935,9.9,6.1,15.6,0,0,341,14.8,,1021.2,
2/4/20,60010009,4,Oakland,California,1,Alameda,37.743065,-122.169935,10.3,4.4,16.1,0,0,341,10.8,,1024.5,
2/5/20,60010009,6.4,Oakland,California,1,Alameda,37.743065,-122.169935,9.6,3.3,16.7,0,0,336,6.5,,1024.4,
2/6/20,60010009,10.8,Oakland,California,1,Alameda,37.743065,-122.169935,11.5,5.6,18.3,0,0,337,6.8,,1021.6,
2/7/20,60010009,14.5,Oakland,California,1,Alameda,37.743065,-122.169935,11.5,5,19.4,0,0,311.99999999999994,7.9,,1020.5,
2/8/20,60010009,9.4,Oakland,California,1,Alameda,37.743065,-122.169935,12.2,8.3,16.1,0,0,269,11.2,,1018,
2/9/20,60010009,2.7,Oakland,California,1,Alameda,37.743065,-122.169935,14.4,10,18.9,0,0,353,28.1,,1016.6,
2/10/20,60010009,5.1,Oakland,California,1,Alameda,37.743065,-122.169935,14.8,7.8,21.1,0,0,286,9.4,,1017,
2/11/20,60010009,4.3,Oakland,California,1,Alameda,37.743065,-122.169935,16.2,8.3,22.2,0,0,252.99999999999997,6.8,,1017.8,
2/12/20,60010009,10,Oakland,California,1,Alameda,37.743065,-122.169935,12.7,6.7,20.6,0,0,314,7.6,,1017.2,
2/13/20,60010009,8.5,Oakland,California,1,Alameda,37.743065,-122.169935,11.7,7.8,18.9,0,0,287,11.2,,1018.8,
2/14/20,60010009,9.1,Oakland,California,1,Alameda,37.743065,-122.169935,12.3,8.9,15.6,0,0,267,7.9,,1019.6,
2/15/20,60010009,11.8,Oakland,California,1,Alameda,37.743065,-122.169935,12.2,7.2,17.8,0,0,352,7.9,,1022.7,
2/16/20,60010009,7.6,Oakland,California,1,Alameda,37.743065,-122.169935,12.4,7.2,17.2,0,0,290,9.4,,1023.1,
2/17/20,60010009,7.9,Oakland,California,1,Alameda,37.743065,-122.169935,12.7,7.2,22.8,0,0,4,7.6,,1019,
2/18/20,60010009,6,Oakland,California,1,Alameda,37.743065,-122.169935,13.7,8.3,19.4,0,0,344,11.5,,1017.2,
2/19/20,60010009,10.9,Oakland,California,1,Alameda,37.743065,-122.169935,11.8,6.1,18.9,0,0,328,6.5,,1019.3,
2/20/20,60010009,11.7,Oakland,California,1,Alameda,37.743065,-122.169935,12.9,6.7,20,0,0,333,6.1,,1019.8,
2/21/20,60010009,10.9,Oakland,California,1,Alameda,37.743065,-122.169935,15.1,7.2,21.7,0,0,322,6.8,,1017.4,
2/22/20,60010009,12.6,Oakland,California,1,Alameda,37.743065,-122.169935,14,12.2,17.2,0,0,284,15.8,,1017.1,
2/23/20,60010009,7.2,Oakland,California,1,Alameda,37.743065,-122.169935,13.3,10.6,16.7,0,0,257,18,,1026.2,
2/24/20,60010009,7.9,Oakland,California,1,Alameda,37.743065,-122.169935,13,6.7,20,0,0,329,10.1,,1027.7,
2/25/20,60010009,6.6,Oakland,California,1,Alameda,37.743065,-122.169935,14.9,6.7,23.9,0,0,337,7.2,,1025.2,
2/26/20,60010009,10.6,Oakland,California,1,Alameda,37.743065,-122.169935,15.8,7.2,24.4,0,0,330,6.1,,1026,
2/27/20,60010009,13.3,Oakland,California,1,Alameda,37.743065,-122.169935,15.8,8.3,23.3,0,0,326,6.5,,1023.2,
2/28/20,60010009,12.5,Oakland,California,1,Alameda,37.743065,-122.169935,15.1,10,23.3,0,0,318,9.4,,1020,
2/29/20,60010009,8.2,Oakland,California,1,Alameda,37.743065,-122.169935,13,11.1,16.1,0,0,275,27.7,,1017.8,
3/1/20,60010009,6,Oakland,California,1,Alameda,37.743065,-122.169935,12.4,5.6,17.2,0,0,10,15.8,,1015.5,
3/2/20,60010009,3.2,Oakland,California,1,Alameda,37.743065,-122.169935,17.9,12.2,25,0,0,342,17.3,,1017.1,
3/3/20,60010009,7.2,Oakland,California,1,Alameda,37.743065,-122.169935,15.7,7.8,22.8,0,0,306,9.7,,1016.4,
3/4/20,60010009,12.5,Oakland,California,1,Alameda,37.743065,-122.169935,15.2,8.3,25,0,0,324,7.6,,1017.9,
3/5/20,60010009,11.3,Oakland,California,1,Alameda,37.743065,-122.169935,14.1,10.6,18.9,0,0,311.99999999999994,11.2,,1020.1,
3/6/20,60010009,3.7,Oakland,California,1,Alameda,37.743065,-122.169935,14,11.7,16.1,0,0,252,19.8,,1015.8,
3/7/20,60010009,2.7,Oakland,California,1,Alameda,37.743065,-122.169935,12,8.9,15,1.8,0,248.99999999999997,13,,1014.2,
3/8/20,60010009,3.7,Oakland,California,1,Alameda,37.743065,-122.169935,11.9,6.7,15.6,0,0,338,7.6,,1015.7,
3/9/20,60010009,3.4,Oakland,California,1,Alameda,37.743065,-122.169935,14.1,9.4,20.6,0,0,26.999999999999996,9.7,,1018.7,
3/10/20,60010009,4,Oakland,California,1,Alameda,37.743065,-122.169935,16.2,11.1,21.7,0,,297,7.9,,1016.5,
3/11/20,60010009,6.1,Oakland,California,1,Alameda,37.743065,-122.169935,16.4,11.7,21.7,0,,314,10.8,,1017,
3/12/20,60010009,9.7,Oakland,California,1,Alameda,37.743065,-122.169935,14,8.9,21.7,0,,307,9,,1011.9,
3/13/20,60010009,11.6,Oakland,California,1,Alameda,37.743065,-122.169935,13.7,9.4,18.3,0,,233.99999999999997,19.1,,1008.4,
3/14/20,60010009,3.9,Oakland,California,1,Alameda,37.743065,-122.169935,11.9,10.6,13.3,11.4,,224.99999999999997,18.4,,1014.9,
3/15/20,60010009,2.8,Oakland,California,1,Alameda,37.743065,-122.169935,11.4,8.9,13.9,10.7,,219.99999999999997,20.9,,1014.7,
3/16/20,60010009,2.8,Oakland,California,1,Alameda,37.743065,-122.169935,9.9,6.7,13.3,4.8,,50,11.9,,1013.6,
3/17/20,60010009,3.9,Oakland,California,1,Alameda,37.743065,-122.169935,10.6,6.1,14.4,0,,190.99999999999997,11.9,,1014.7,
3/18/20,60010009,4.6,Oakland,California,1,Alameda,37.743065,-122.169935,11.4,8.9,15,0,,164,13,,1012.8,
3/19/20,60010009,5.2,Oakland,California,1,Alameda,37.743065,-122.169935,12.3,7.8,17.8,0,,315,9.7,,1016.8,
3/20/20,60010009,8.1,Oakland,California,1,Alameda,37.743065,-122.169935,13.2,7.2,18.3,0,,324,11.2,,1021.9,
3/21/20,60010009,6.4,Oakland,California,1,Alameda,37.743065,-122.169935,13.1,7.8,17.8,0,,203.99999999999997,7.6,,1020.7,
3/22/20,60010009,6.1,Oakland,California,1,Alameda,37.743065,-122.169935,13.8,8.3,20.6,0,,327,7.9,,1018.2,
3/23/20,60010009,5.5,Oakland,California,1,Alameda,37.743065,-122.169935,12.7,10,13.9,0,,252,17.3,,1019.5,
3/24/20,60010009,2,Oakland,California,1,Alameda,37.743065,-122.169935,12.7,9.4,15,4.6,,212.99999999999997,20.2,,1020.6,
3/25/20,60010009,3.5,Oakland,California,1,Alameda,37.743065,-122.169935,11.2,6.7,15,0,,308,15.1,,1018.6,
3/26/20,60010009,5.2,Oakland,California,1,Alameda,37.743065,-122.169935,10.4,3.3,16.7,0,,325,13.7,,1018,
3/27/20,60010009,8.5,Oakland,California,1,Alameda,37.743065,-122.169935,11.7,5,16.1,0,,279,16.9,,1021.1,
3/28/20,60010009,10.3,Oakland,California,1,Alameda,37.743065,-122.169935,12.9,10.6,15.6,4.3,,192,12.6,,1022.4,
3/29/20,60010009,5,Oakland,California,1,Alameda,37.743065,-122.169935,14,11.7,17.2,0.8,,188,14,,1020.3,
3/30/20,60010009,2.1,Oakland,California,1,Alameda,37.743065,-122.169935,14.6,11.1,18.3,0,,272,12.2,,1025.6,
3/31/20,60010009,3,Oakland,California,1,Alameda,37.743065,-122.169935,14.2,10,19.4,0,,282,13.7,,1022.7,
4/1/20,60010009,5.7,Oakland,California,1,Alameda,37.743065,-122.169935,13.6,8.9,17.8,0,,302,11.9,,1016.2,
4/2/20,60010009,4.6,Oakland,California,1,Alameda,37.743065,-122.169935,13.1,6.1,18.9,0,,311.99999999999994,14.8,,1018.5,
4/3/20,60010009,5.7,Oakland,California,1,Alameda,37.743065,-122.169935,12.2,6.1,17.8,0,,297,14,,1017.7,
4/4/20,60010009,2.6,Oakland,California,1,Alameda,37.743065,-122.169935,12.8,10.6,16.1,5.1,,226,23,,1012,
4/5/20,60010009,3.1,Oakland,California,1,Alameda,37.743065,-122.169935,12.7,7.8,13.9,11.9,,232.00000000000003,20.2,,1005.2,
4/6/20,60010009,4.7,Oakland,California,1,Alameda,37.743065,-122.169935,9.3,5.6,12.8,6.1,,20,6.1,,1012,
4/7/20,60010009,4.5,Oakland,California,1,Alameda,37.743065,-122.169935,11.4,3.9,18.3,0,,337,12.2,,1018.5,
4/8/20,60010009,5.3,Oakland,California,1,Alameda,37.743065,-122.169935,13.7,11.7,17.8,0,,260,13.3,,1015.1,
4/9/20,60010009,3.3,Oakland,California,1,Alameda,37.743065,-122.169935,15.2,13.3,18.3,0,,251,13,,1016.6,
4/10/20,60010009,5,Oakland,California,1,Alameda,37.743065,-122.169935,15.2,12.8,18.9,0,,283,16.9,,1018.2,
4/11/20,60010009,4.8,Oakland,California,1,Alameda,37.743065,-122.169935,13.4,12.2,16.1,0,,268,15.8,,1017.4,
4/12/20,60010009,10.9,Oakland,California,1,Alameda,37.743065,-122.169935,14,12.2,17.8,0,,239.99999999999994,16.2,,1017.2,
4/13/20,60010009,12.8,Oakland,California,1,Alameda,37.743065,-122.169935,15,11.7,21.1,0,,263,14.8,,1020.3,
4/14/20,60010009,7.5,Oakland,California,1,Alameda,37.743065,-122.169935,16.7,8.3,26.7,0,,315,10.8,,1022.4,
4/15/20,60010009,9.7,Oakland,California,1,Alameda,37.743065,-122.169935,15.9,10,23.3,0,,317,11.2,,1018,
4/16/20,60010009,4.7,Oakland,California,1,Alameda,37.743065,-122.169935,14.2,12.2,17.2,0,,257,17.6,,1013.4,
4/17/20,60010009,5.4,Oakland,California,1,Alameda,37.743065,-122.169935,14.7,12.8,17.8,0,,245,18.4,,1014.4,
4/18/20,60010009,5.5,Oakland,California,1,Alameda,37.743065,-122.169935,15.6,13.9,19.4,0,,242,16.6,,1018.1,
4/19/20,60010009,5.9,Oakland,California,1,Alameda,37.743065,-122.169935,15.5,13.3,19.4,0,,261,14.8,,1018.6,
4/20/20,60010009,5.5,Oakland,California,1,Alameda,37.743065,-122.169935,15,13.3,18.9,0,,270,20.5,,1020,
4/21/20,60010009,6.1,Oakland,California,1,Alameda,37.743065,-122.169935,15.1,12.8,19.4,0,,275,16.2,,1023.6,
4/22/20,60010009,4.6,Oakland,California,1,Alameda,37.743065,-122.169935,16.5,11.1,23.3,0,,248,14.4,,1025,
4/23/20,60010009,5.3,Oakland,California,1,Alameda,37.743065,-122.169935,17.2,13.3,22.8,0,,289,10.8,,1022.8,
4/24/20,60010009,8.6,Oakland,California,1,Alameda,37.743065,-122.169935,17.9,12.2,23.9,0,,274,10.1,,1019.3,
4/25/20,60010009,6.5,Oakland,California,1,Alameda,37.743065,-122.169935,18.3,13.3,25.6,0,,291,11.9,,1017.5,
4/26/20,60010009,5.5,Oakland,California,1,Alameda,37.743065,-122.169935,15.9,12.8,20,0,,275,15.1,,1018,
4/27/20,60010009,7.1,Oakland,California,1,Alameda,37.743065,-122.169935,17.1,11.1,23.9,0,,273,14,,1019.9,
4/28/20,60010009,4.2,Oakland,California,1,Alameda,37.743065,-122.169935,18.1,13.3,23.9,0,,288,13,,1018.4,
4/29/20,60010009,2.9,Oakland,California,1,Alameda,37.743065,-122.169935,15.4,13.3,19.4,0,,275,19.8,,1017.5,
4/30/20,60010009,5.2,Oakland,California,1,Alameda,37.743065,-122.169935,16.2,12.8,21.7,0,,264,16.9,,1019.4,
5/1/20,60010009,5.5,Oakland,California,1,Alameda,37.743065,-122.169935,16.3,10,23.3,0,,272,17.3,,1018.9,
5/2/20,60010009,2.6,Oakland,California,1,Alameda,37.743065,-122.169935,16.9,13.9,22.2,0,,258,15.8,,1019.9,
5/3/20,60010009,4.7,Oakland,California,1,Alameda,37.743065,-122.169935,16.1,10,20.6,0,,291,13.7,,1021.4,
5/4/20,60010009,6,Oakland,California,1,Alameda,37.743065,-122.169935,16.1,8.9,23.3,0,,286,12.6,,1021.2,
5/5/20,60010009,3.5,Oakland,California,1,Alameda,37.743065,-122.169935,16.1,10,21.1,0,,275,19.4,,1020.6,
5/6/20,60010009,7.8,Oakland,California,1,Alameda,37.743065,-122.169935,18.1,10,26.1,0,,309,14,,1020.8,
5/7/20,60010009,9.8,Oakland,California,1,Alameda,37.743065,-122.169935,19.2,11.1,29.4,0,,311.99999999999994,11.2,,1014.6,
5/8/20,60010009,12.1,Oakland,California,1,Alameda,37.743065,-122.169935,18.8,11.7,30.6,0,,309,11.9,,1011.7,
5/9/20,60010009,9.2,Oakland,California,1,Alameda,37.743065,-122.169935,15,11.7,19.4,0,,303,17.3,,1013.1,
5/10/20,60010009,8.6,Oakland,California,1,Alameda,37.743065,-122.169935,16.2,13.9,20,0,,277,18,,1013.8,
5/11/20,60010009,4.7,Oakland,California,1,Alameda,37.743065,-122.169935,16.7,11.7,22.8,2,,210.99999999999997,19.4,,1014,
5/12/20,60010009,3.8,Oakland,California,1,Alameda,37.743065,-122.169935,16.9,14.4,20,0.8,,243.99999999999994,20.2,,1015.7,
5/13/20,60010009,5,Oakland,California,1,Alameda,37.743065,-122.169935,16.6,12.8,20.6,0,,227,15.5,,1018,
5/14/20,60010009,3.2,Oakland,California,1,Alameda,37.743065,-122.169935,17.1,15,20.6,0.3,,251,11.9,,1019.7,
5/15/20,60010009,4.5,Oakland,California,1,Alameda,37.743065,-122.169935,17.3,13.9,21.7,0,,275,20.2,,1019.2,
5/16/20,60010009,2.5,Oakland,California,1,Alameda,37.743065,-122.169935,18.4,14.4,23.9,0.3,,261,17.6,,1014.8,
5/17/20,60010009,3.7,Oakland,California,1,Alameda,37.743065,-122.169935,19.1,16.7,23.3,6.6,,212,24.5,,1010.1,
5/18/20,60010009,3.9,Oakland,California,1,Alameda,37.743065,-122.169935,17.3,15,20.6,0.5,,252.99999999999997,20.5,,1013,
5/19/20,60010009,4.5,Oakland,California,1,Alameda,37.743065,-122.169935,16.9,14.4,20,0,,272,24.5,,1017,
5/20/20,60010009,4.1,Oakland,California,1,Alameda,37.743065,-122.169935,16.5,13.3,21.7,0,,250,14.8,,1019.6,
5/21/20,60010009,7.2,Oakland,California,1,Alameda,37.743065,-122.169935,17.5,12.2,22.8,0,,270,15.5,,1016.8,
5/22/20,60010009,8.2,Oakland,California,1,Alameda,37.743065,-122.169935,17,12.8,22.2,0,,257,15.1,,1013.6,
5/23/20,60010009,10.5,Oakland,California,1,Alameda,37.743065,-122.169935,16.9,10.6,25,0,,280,10.8,,1014.4,
5/24/20,60010009,10.2,Oakland,California,1,Alameda,37.743065,-122.169935,19,11.7,29.4,0,,318,9.4,,1014.4,
5/25/20,60010009,9.4,Oakland,California,1,Alameda,37.743065,-122.169935,22.4,14.4,33.3,0,,313,10.8,,1012,
5/26/20,60010009,13.2,Oakland,California,1,Alameda,37.743065,-122.169935,23.2,16.7,32.8,0,,302,11.5,,1011.1,
5/27/20,60010009,12.1,Oakland,California,1,Alameda,37.743065,-122.169935,21.1,13.9,27.8,0,,302,16.6,,1011.6,
5/28/20,60010009,6.2,Oakland,California,1,Alameda,37.743065,-122.169935,16.6,13.9,22.2,0,,316,16.9,,1012.8,
5/29/20,60010009,3.5,Oakland,California,1,Alameda,37.743065,-122.169935,18.3,15,23.3,0,,281,21.6,,1012,
5/30/20,60010009,4.5,Oakland,California,1,Alameda,37.743065,-122.169935,19.6,15.6,23.3,0.8,,224.99999999999997,16.6,,1013.3,
5/31/20,60010009,4.1,Oakland,California,1,Alameda,37.743065,-122.169935,17.5,15,21.1,0,,287,15.5,,1015.1,
6/1/20,60010009,7.5,Oakland,California,1,Alameda,37.743065,-122.169935,18.2,14.4,23.3,0,,296,13.7,,1015.8,
6/2/20,60010009,10.2,Oakland,California,1,Alameda,37.743065,-122.169935,22.1,14.4,31.1,0,,322,10.4,,1015,
6/3/20,60010009,11.1,Oakland,California,1,Alameda,37.743065,-122.169935,23.2,16.1,33.3,0,,307,12.2,,1013.7,
6/4/20,60010009,15.9,Oakland,California,1,Alameda,37.743065,-122.169935,20,14.4,27.8,0,,298,15.5,,1008.4,
6/5/20,60010009,8.2,Oakland,California,1,Alameda,37.743065,-122.169935,16.3,15,20,0,,258,27.4,,1009.8,
6/6/20,60010009,6.2,Oakland,California,1,Alameda,37.743065,-122.169935,17,14.4,21.1,0,,271,34.9,,1014.7,
